id,content_type,content_license,attribution_url,title,file_size,checksum_md5,checksum_github,download_url,image_format
98,image/jpg,,,storybook-8-ch-7,315875,e76baa4db30305ade539aa8b868c7152,fe5e2c404a5650ecf56b5c842b32206d470212c4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e76baa4db30305ade539aa8b868c7152.jpg,JPG
99,image/jpg,,,storybook-8-ch-8,250890,5d607f11e7e10e07a52fbc97966e146a,03c72d7ca4432d651965024905342aa3d44f20f3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5d607f11e7e10e07a52fbc97966e146a.jpg,JPG
100,image/jpg,,,storybook-8-ch-9,317209,ded069bbbaeb94639a994ae3a3c134ab,22df22c32240e5b02795956a4b2ec04fe87ba995,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ded069bbbaeb94639a994ae3a3c134ab.jpg,JPG
101,image/jpg,,,storybook-8-ch-10,362662,7a6e38c2f2bd3ae7c7772599a069152a,ab5ee497c469f23e65937dc51fee9361b669fa01,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/7a6e38c2f2bd3ae7c7772599a069152a.jpg,JPG
102,image/jpg,,,storybook-8-ch-11,234181,a8324b831fcb822f4c2168a450265539,9c21b5668a7cce56c844b408479ef72bb19a2a10,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a8324b831fcb822f4c2168a450265539.jpg,JPG
103,image/jpg,,,storybook-8-ch-12,292951,a6e8576a6daaa09883cbf55432257a2c,dd12137fde22d3a2fb04fa6fca2c7204e096e378,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a6e8576a6daaa09883cbf55432257a2c.jpg,JPG
104,image/jpg,,,storybook-8-ch-13,316041,46155029758b6a5af99909817be09680,b6d6eca36101c485d52ab75c69e27b4daa5f23ef,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/46155029758b6a5af99909817be09680.jpg,JPG
105,image/jpg,,,storybook-8-ch-14,187727,7dd783721c2467abc8d754bda47e38ac,cc82f4f306f31dccbfc85b0a9bce29be2aecbf85,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/7dd783721c2467abc8d754bda47e38ac.jpg,JPG
107,image/jpg,,,storybook-9-cover,597717,2f27dad554e16532429e9e0c2dc81c59,678879436d6d5e883cb9469735c07b935fdefd3c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/2f27dad554e16532429e9e0c2dc81c59.jpg,JPG
108,image/jpg,,,storybook-9-ch-1,42579,e96b3e75135d4d2844bb29551c9984ae,d24d0e8323973bf3b649b8901d77a7fd5025a6a3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e96b3e75135d4d2844bb29551c9984ae.jpg,JPG
109,image/jpg,,,storybook-9-ch-2,44383,5ad7f8f0778c3ec94a3f72acca005b94,fa9b67e9d9c49f44c60f25354e9583f2e5adc723,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5ad7f8f0778c3ec94a3f72acca005b94.jpg,JPG
110,image/jpg,,,storybook-9-ch-3,67236,ef27fb0e5a39504fcf0cab1ec45074b8,c7405a07014f27546d6d6c94b5b89af14a517141,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ef27fb0e5a39504fcf0cab1ec45074b8.jpg,JPG
111,image/jpg,,,storybook-9-ch-4,54179,35da7f7f82195fb804a7e22f52f6e97e,18817aa5c846c0a7fe1207079d8ed0db1a563105,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/35da7f7f82195fb804a7e22f52f6e97e.jpg,JPG
112,image/jpg,,,storybook-9-ch-5,44407,51a62ecc0b7acfc444859518be63de7d,242007bd9eae45e3880c1b93b28266a05e4cb458,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/51a62ecc0b7acfc444859518be63de7d.jpg,JPG
113,image/jpg,,,storybook-9-ch-6,54991,ef3d3b3a4cfbd800fa412d484d380e26,8c31de9aabdc80ae25d69c04682459be9510e6e9,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ef3d3b3a4cfbd800fa412d484d380e26.jpg,JPG
114,image/jpg,,,storybook-9-ch-7,66019,e412cde3c1db8f5e25e23cbfe1d9c076,e4d7a01ea2f77191b0787fb0e034322948911b88,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e412cde3c1db8f5e25e23cbfe1d9c076.jpg,JPG
115,image/jpg,,,storybook-9-ch-8,79028,b06e455cbd020aac43aace33aed87869,928060cdfe3f7b787b97b813b54404aff764c85c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/b06e455cbd020aac43aace33aed87869.jpg,JPG
116,image/jpg,,,storybook-9-ch-9,52041,3e575d203da8951b347e8f7ce4465a36,0ffd43ad462280787482fc116dbffb2e151fc8fe,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/3e575d203da8951b347e8f7ce4465a36.jpg,JPG
117,image/png,,,storybook-10-cover,722290,08fc329523eb9af648cce149ab8e4024,aaf598380bd37f1bd644d8c911d47d02cd31dcf7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/08fc329523eb9af648cce149ab8e4024.png,PNG
118,image/jpg,,,storybook-10-ch-1,12691,06ebd14fd63f19ae726118aaed411d96,eb745da8168a38eabd6780f9a21c12a7bf2a7028,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/06ebd14fd63f19ae726118aaed411d96.jpg,JPG
119,image/jpg,,,storybook-10-ch-2,10979,9daf09769a2e317be51da91b5ff1c8d4,0d45f3055995bfd2181380f3dd9e0d28f98aca53,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/9daf09769a2e317be51da91b5ff1c8d4.jpg,JPG
120,image/jpg,,,storybook-10-ch-3,32634,b80a5b6da218adb545303a0df9006e73,32649dc4eaa551a4bfbcf32c22937288b1d6e413,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/b80a5b6da218adb545303a0df9006e73.jpg,JPG
121,image/jpg,,,storybook-10-ch-4,24887,5e248043d6d195908e5ce46eaad523c1,853c5ac5cc4d829a07457fd3e2a0131e3c0a5a18,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5e248043d6d195908e5ce46eaad523c1.jpg,JPG
122,image/jpg,,,storybook-10-ch-5,44841,3751d79a96f46ebb1af3806f1fcb490d,3230b4cd0162f285e5a98d043c22cdef46613424,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/3751d79a96f46ebb1af3806f1fcb490d.jpg,JPG
123,image/jpg,,,storybook-10-ch-6,42718,4b7bd5b7e38c842c1bc442de3ecf5fc2,e85e02c4dfd48237d91726ae983fce2b7eaf954a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/4b7bd5b7e38c842c1bc442de3ecf5fc2.jpg,JPG
124,image/jpg,,,storybook-10-ch-7,55058,089ef804150728748fdd5346789fa65b,6f9687fcfc890955c2fa86e3e270547751500386,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/089ef804150728748fdd5346789fa65b.jpg,JPG
125,image/jpg,,,storybook-10-ch-8,39010,7bfd026f0066e35d15556c30d43ad377,515c5fed99ed67b78c4f1775fedaafb42ade9985,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/7bfd026f0066e35d15556c30d43ad377.jpg,JPG
126,image/jpg,,,storybook-10-ch-9,39572,a76ad7f36a0f17022a1a66593c8f8eee,24fd48f0b204fcae11fc8cc3c9d917b22ae850db,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a76ad7f36a0f17022a1a66593c8f8eee.jpg,JPG
127,image/jpg,,,storybook-10-ch-10,50411,b6e3c0a47b5e0cee445db781eed7ef4f,94e6d96f77a954903aab8f6666140b8088c1e247,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/b6e3c0a47b5e0cee445db781eed7ef4f.jpg,JPG
128,image/jpg,,,storybook-10-ch-11,39339,78b9a3df336f7773b3e0a09b89c3d026,ef16eb681b2460b0d5094207fedd00ad1c88047f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/78b9a3df336f7773b3e0a09b89c3d026.jpg,JPG
129,image/jpg,,,storybook-10-ch-12,46206,e656ff02bf995f726e2d555820ec0d29,ebe6e89d4edf041f6374a743256f6bc096162f10,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e656ff02bf995f726e2d555820ec0d29.jpg,JPG
130,image/jpg,,,storybook-10-ch-13,27418,62d2995434d38d65708cf0407df95a71,9b33e04604fb2adc2012fceb891fd19918168848,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/62d2995434d38d65708cf0407df95a71.jpg,JPG
131,image/jpg,,,storybook-10-ch-14,34876,7e9dd7869ed9415b09f5fc7ec485215c,174d4694e3aa5fae796764bfd5f3b44bcbb56d7d,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/7e9dd7869ed9415b09f5fc7ec485215c.jpg,JPG
132,image/jpg,,,storybook-11-cover,568340,a1d77d03afcab8f4d731ec15cecbc1bc,dfe5c825887d426d3233577e06e5d4ef9e597eef,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a1d77d03afcab8f4d731ec15cecbc1bc.jpg,JPG
133,image/jpg,,,storybook-11-ch-1,62986,f466450d3f7d00834fa80ada5942b022,4fd2c3fc213d55bba06e329dfac64ce01de7efad,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/f466450d3f7d00834fa80ada5942b022.jpg,JPG
134,image/jpg,,,storybook-11-ch-2,59686,1db7cca62569231a0fb0dd5ef26c7e34,292980f07e5cc1a44d3c030afcfaa683e4fac89e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/1db7cca62569231a0fb0dd5ef26c7e34.jpg,JPG
135,image/jpg,,,storybook-11-ch-3,82799,ce4d1df6fffdeca7d88e920fd1201d44,f0c57753489cd9e57d7ec7a64fb220a494dacbd5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ce4d1df6fffdeca7d88e920fd1201d44.jpg,JPG
136,image/jpg,,,storybook-11-ch-4,80596,8a9c3ab455a88a550f027c453c5252ee,4c5761ddafff4cbcda39634c5d609320b40ddb24,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/8a9c3ab455a88a550f027c453c5252ee.jpg,JPG
137,image/jpg,,,storybook-11-ch-5,60654,07a84d522b55dcde9907db3ad71dad2d,e880deac4fe2d6dff5e5cc8fa6763e7a4c56e830,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/07a84d522b55dcde9907db3ad71dad2d.jpg,JPG
138,image/jpg,,,storybook-11-ch-6,63917,c9b08250e869cd0835e9571cc59d1fe4,1a43f5f5ad0d7f16ea265e86c08364723abe71a0,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/c9b08250e869cd0835e9571cc59d1fe4.jpg,JPG
139,image/jpg,,,storybook-11-ch-7,98889,6b2c2b90c3363848ee52dfd6b5d7da56,8e66dd742747fc8e821bd38d6848ced14bda9073,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/6b2c2b90c3363848ee52dfd6b5d7da56.jpg,JPG
140,image/jpg,,,storybook-11-ch-8,75450,4204544d8f5cf9b393c2d4dbd0984699,c1badba54cea0673a3d96025bb71bed7990eef06,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/4204544d8f5cf9b393c2d4dbd0984699.jpg,JPG
141,image/jpg,,,storybook-11-ch-9,67686,049d3048b04a08855960f8c91d2b10b5,4ff9defb10a00957e84d4bb87257879c6fd1c48b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/049d3048b04a08855960f8c91d2b10b5.jpg,JPG
142,image/jpg,,,storybook-11-ch-10,62767,d09377a627a56705d8eb647d5f3d894d,d1c53dc8533be0644560646a2370babd2749e98c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/d09377a627a56705d8eb647d5f3d894d.jpg,JPG
143,image/jpg,,,storybook-11-ch-11,63407,aeb80fccecd8ff4b8c03102309e1bddf,2917c54e8c1b142a62f84500bbfe56175774e579,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/aeb80fccecd8ff4b8c03102309e1bddf.jpg,JPG
144,image/jpg,,,storybook-11-ch-12,66356,11475a5f335eb26d2338e01fdd0ba3c5,3bc581fc0f3e1d0cec80a1f9059f41cd58143bc7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/11475a5f335eb26d2338e01fdd0ba3c5.jpg,JPG
145,image/jpg,,,storybook-11-ch-13,63158,89c3547231986c3152bae5e664c2a981,8c12523da35c4cb20409b1ea8f1ccc20e3207f67,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/89c3547231986c3152bae5e664c2a981.jpg,JPG
146,image/jpg,,,storybook-12-cover,931571,6d004643a0ad029d3db5e0cb43687ad3,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/146_r1.jpg,JPG
147,image/jpg,,,storybook-12-ch-1,56042,afac0145e1b1fcfa54989785149be8f2,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/147_r1.jpg,JPG
148,image/jpg,,,storybook-12-ch-2,57815,87a131ac28a5f5d829703073b428ca69,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/148_r3.jpg,JPG
149,image/jpg,,,storybook-12-ch-3,50393,6274ac149428da3158d2d25ef5e5d878,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/149_r2.jpg,JPG
150,image/jpg,,,storybook-12-ch-4,52305,ad151246d6f6116a169e114bf999c902,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/150_r1.jpg,JPG
151,image/jpg,,,storybook-12-ch-5,52506,edeba7f2f3857c293d08d7ee106d8ce0,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/151_r2.jpg,JPG
152,image/jpg,,,storybook-12-ch-6,47203,edf4a16171b282ce40adf91b3187dc21,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/152_r3.jpg,JPG
153,image/jpg,,,storybook-12-ch-7,42782,9d9f3ec6412bd4285edd38c3892600cd,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/153_r4.jpg,JPG
154,image/jpg,,,storybook-12-ch-8,66884,b70d7f31513d30edff90df299516269d,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/154_r2.jpg,JPG
155,image/jpg,,,storybook-12-ch-9,69995,6f780f37e2dce5845f20f05666609564,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/155_r1.jpg,JPG
156,image/jpg,,,storybook-13-cover,368976,604e11930f9c5b57c3d94d8ecfde2c7a,648cc804f7c4acb6363b8b9392c435eb9479fc67,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/604e11930f9c5b57c3d94d8ecfde2c7a.jpg,JPG
157,image/jpg,,,storybook-13-ch-1,175264,710de3598a1cb24a9b13e3c5d6872e39,7b37d8a2b7ef2e4d6afb89e9b42d847c4ff0b865,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/710de3598a1cb24a9b13e3c5d6872e39.jpg,JPG
158,image/jpg,,,storybook-13-ch-2,194535,527ec10c01c35622b5472c4059e25a66,8b31f2c1758b0dc67ee590602315268697834773,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/527ec10c01c35622b5472c4059e25a66.jpg,JPG
159,image/jpg,,,storybook-13-ch-3,188043,5d8977e596e70b6fbf4e865b32dba6b0,671fc3027396a4e75d5cc1ab219bedbb4a15a9f7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5d8977e596e70b6fbf4e865b32dba6b0.jpg,JPG
160,image/jpg,,,storybook-13-ch-4,134275,5948c3418b0dcdf37687f6d6ca7ff4d1,9c0f42f9cc82b6ec264f46054656c5e4765ab821,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5948c3418b0dcdf37687f6d6ca7ff4d1.jpg,JPG
161,image/jpg,,,storybook-13-ch-5,142263,a6dfd59e8800fca44dacc9c8a63bf9a4,bab72e3b7dcfea37df9a5aed59d7cd6933758f1b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a6dfd59e8800fca44dacc9c8a63bf9a4.jpg,JPG
162,image/jpg,,,storybook-13-ch-6,167075,e04dd85a51eabf1dfae485939499c22c,c6ceae5c1bbaf9155f40a92a210614aa908bdaa9,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e04dd85a51eabf1dfae485939499c22c.jpg,JPG
163,image/jpg,,,storybook-13-ch-7,149182,ce9a1c29f19105ad76e72f8b49663f40,7c78a6c509f28118ab4939107a5148ce658d7479,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ce9a1c29f19105ad76e72f8b49663f40.jpg,JPG
164,image/jpg,,,storybook-13-ch-8,339812,2d361d2010bc6af109d6da0b6257ff82,ec6642d9fe409de808b8fe1bbf5978f4232e3e45,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/2d361d2010bc6af109d6da0b6257ff82.jpg,JPG
165,image/jpg,,,storybook-13-ch-9,78143,910273953bb464467b955a87ca88e727,dfdb12ecf56a4e59ee0938fc9de2d1eb25e62e94,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/910273953bb464467b955a87ca88e727.jpg,JPG
166,image/jpg,,,storybook-14-cover,110383,0356cac248d28e8842ccf01cadf987ac,d7cc358d92a13225851f732156b1d350731f33f4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/0356cac248d28e8842ccf01cadf987ac.jpg,JPG
168,image/jpg,,,storybook-14-ch-2,51787,e0627e931f26847e60cec53d9b304786,f295bedde8888589f81de15b5479a7ccd0b18581,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/e0627e931f26847e60cec53d9b304786.jpg,JPG
169,image/jpg,,,storybook-14-ch-3,143382,1ecea7f08c18bbd7b3453307485a9b50,81af4cc11b8271095ac045a922e64811f2d072d0,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/1ecea7f08c18bbd7b3453307485a9b50.jpg,JPG
170,image/jpg,,,storybook-14-ch-4,235682,1f3fe0eaedbacf9f30b1e9a586d9e391,9b35f01fba91bb11ac747779d5e92309ca51acc5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/1f3fe0eaedbacf9f30b1e9a586d9e391.jpg,JPG
171,image/jpg,,,storybook-14-ch-5,224339,5d864d72b4e7ab791dbb8e99860a5c3a,454153f68feefa2e505bc29ad3c1cba04a4202e2,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5d864d72b4e7ab791dbb8e99860a5c3a.jpg,JPG
172,image/jpg,,,storybook-14-ch-6,182355,ca07dc9dd1c5c74961ec350954f6c777,4fda0f192c7146a3dd42b187d785c5feb92612fa,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/ca07dc9dd1c5c74961ec350954f6c777.jpg,JPG
173,image/jpg,,,storybook-14-ch-7,146494,5e00b57231465c3da8a4187618b7061c,9c39a68ae673256819c123888d15008835c3ee80,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5e00b57231465c3da8a4187618b7061c.jpg,JPG
174,image/jpg,,,storybook-14-ch-8,261451,b8143551b71ac660da2bc002053fbb09,7c432e61ca1123731c26cdc4ef84f0b10b6b5058,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/b8143551b71ac660da2bc002053fbb09.jpg,JPG
175,image/jpg,,,storybook-14-ch-9,268245,a998d450f89841578e9d67d37a9c4623,f5f82b3635b52d653a69ec77f712ef0e59d259e5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/a998d450f89841578e9d67d37a9c4623.jpg,JPG
176,image/jpg,,,storybook-14-ch-10,208259,3ed15a0357aee2abc69f30479fba9eb4,153f8d1c7531537ce4dd383099ad41ea782ab58a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/3ed15a0357aee2abc69f30479fba9eb4.jpg,JPG
177,image/jpg,,,storybook-14-ch-11,201933,862d0991422b324046502d6ede5490e1,045c3e7327877bfa88d2bfed97c4fa74783cb02b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/862d0991422b324046502d6ede5490e1.jpg,JPG
178,image/jpg,,,storybook-14-ch-12,215334,943020bb17d2fbbbe2c005403ec6566a,8534877946d1101ad0d0f0a829317f8983424d0e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/943020bb17d2fbbbe2c005403ec6566a.jpg,JPG
179,image/jpg,,,storybook-14-ch-13,22557,e1a504f3abb10865e109979a34c39335,,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/179_r1.jpg,JPG
180,image/jpg,,,storybook-15-cover,83769,c539a8eac14925c22b30bb1696236a38,244ed8c29484e0946a7823e13a6ed662916e7af7,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/c539a8eac14925c22b30bb1696236a38.jpg,JPG
181,image/jpg,,,storybook-15-ch-1,150444,0a2031cc1f8ecba37d937fa55bfa9c76,7d35f32da212afabba3770c7fccb6ac7b4126c7b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/0a2031cc1f8ecba37d937fa55bfa9c76.jpg,JPG
182,image/jpg,,,storybook-15-ch-2,151511,f6464c2b3c8f05212e2efa3d9aca2ad7,8008c9f5101ab59e6a1b48a5bd946154f6095af5,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/f6464c2b3c8f05212e2efa3d9aca2ad7.jpg,JPG
183,image/jpg,,,storybook-15-ch-3,151913,44769e78ad00d7f9572dff9303084cfb,18bb7c0a5108bbb07f3b01097d31f3cc54019f0a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/44769e78ad00d7f9572dff9303084cfb.jpg,JPG
184,image/jpg,,,storybook-15-ch-4,149320,d08be9ba6ce6eeeb31e9e5e1a6fc2e73,70ed313f097b3361016decb73f464ac2270e3c9c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/d08be9ba6ce6eeeb31e9e5e1a6fc2e73.jpg,JPG
185,image/jpg,,,storybook-15-ch-5,140003,61a3a8ac43dc16d7a7e9c2bd88be0696,e0ebecca1d51dde43998a3596ef54826a0eb787c,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/61a3a8ac43dc16d7a7e9c2bd88be0696.jpg,JPG
186,image/jpg,,,storybook-15-ch-6,152242,1d7a17db5c9f17f8402343f734dbbf61,f1b80495117d8072d9683476833b3eb35eebabd3,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/1d7a17db5c9f17f8402343f734dbbf61.jpg,JPG
187,image/jpg,,,storybook-15-ch-7,149780,580aa3d3b52886e777f4c5bc80acaba8,ef18ad3c6115fa50e55bc20766651c4858830b1b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/580aa3d3b52886e777f4c5bc80acaba8.jpg,JPG
188,image/jpg,,,storybook-15-ch-8,136658,5366666bad7fb471d48651f922aa5d7b,ddb14b82a96678465508ddd7f33d47c32d1f7ba6,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/5366666bad7fb471d48651f922aa5d7b.jpg,JPG
189,image/jpg,,,storybook-15-ch-9,143666,65c9f823a2dffda00002b6e8d45371a6,7301f022ab1921b3db8605c62c01d7c4197eb2c1,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/65c9f823a2dffda00002b6e8d45371a6.jpg,JPG
190,image/jpg,,,storybook-15-ch-10,154127,21f1a1b327e8790f46860a8c4b54a3e2,7bae33546bf5e5b52288f6104be08ccf737b867e,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/21f1a1b327e8790f46860a8c4b54a3e2.jpg,JPG
191,image/jpg,,,storybook-15-ch-11,154858,bd91cc83622e5eb5e3ec9f98e29c11ae,beae830d267c22125511bdbf571511be8515c00f,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/bd91cc83622e5eb5e3ec9f98e29c11ae.jpg,JPG
192,image/jpg,,,storybook-15-ch-12,137988,8ab9d4c24f9d28eefc6209f2ed41e667,6d01d0f5d1095edc547e3534e64eebc2d059f784,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/8ab9d4c24f9d28eefc6209f2ed41e667.jpg,JPG
193,image/jpg,,,storybook-15-ch-13,89603,49bc9c6529a4fbf583f80f1cd4a5ba4c,1b26049f405f633115a8b1e3f46c4284d227f768,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/49bc9c6529a4fbf583f80f1cd4a5ba4c.jpg,JPG
194,image/jpg,,,storybook-16-cover,1036808,9b99d5a5a7d934aaff2126250a045c65,20feff45ba657bcacbc9dc53739216ee3d9d5b6b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/9b99d5a5a7d934aaff2126250a045c65.jpg,JPG
195,image/jpg,,,storybook-16-ch-1,16753,01cff0936fe09467bd639e3098bb9270,747530423cf53087aab5ced11bcb3f7df415717b,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/01cff0936fe09467bd639e3098bb9270.jpg,JPG
196,image/jpg,,,storybook-16-ch-2,198465,8a74f826e60b25c778af8370e1857af8,5d7a4aa862c84bf78afa216aceb1385ada83518a,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/8a74f826e60b25c778af8370e1857af8.jpg,JPG
197,image/jpg,,,storybook-16-ch-3,190154,27e90a5af4adb7773b9b5712963a443e,952360a3d4b5d4fb50796a08b95071ffab4a7383,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/27e90a5af4adb7773b9b5712963a443e.jpg,JPG
198,image/jpg,,,storybook-16-ch-4,131448,9432d6bbd29672ab019a4a81c4724c8c,228fd25d37ade819d5c13364880d18cf682021c4,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/9432d6bbd29672ab019a4a81c4724c8c.jpg,JPG
199,image/jpg,,,storybook-16-ch-5,129172,48235b9741a76a74c0290a9a56273c95,4ebaffe8bfd8cc3b70bf1641bfd35d9d40521f41,https://raw.githubusercontent.com/elimu-ai/webapp-lfs/main/lang-TGL/images/48235b9741a76a74c0290a9a56273c95.jpg,JPG
